id;comuna;macrozona_3;orientacion_sexual;id_genero;edad;bienestar_subjetivo_3;bienestar_subjetivo;perc_respeto_3;perc_respeto;tipologia_bien_respeto;suma_disc_vida;alguna_disc_vida;suma_disc_ano;alguna_disc_ano;alguna_disc_verbal_vida;alguna_disc_exclusion_vida;alguna_disc_identidad_vida;suma_disc_verb_ano;alguna_disc_verb_ano;suma_disc_exclusion_ano;alguna_disc_exclusion_ano;suma_disc_identidad_ano;alguna_disc_identidad_ano;disc_mi_hogar;disc_familiares;disc_educativo;disc_trabajo;disc_salud_publico;disc_salud_privado;disc_carabineros;disc_pdi;disc_ins_publica;disc_int_financieras;disc_penitenciarias;disc_empresas;disc_publicos;disc_barrio;disc_comercio;disc_club_lgbtiq;disc_club_general;disc_transp_privado;disc_transp_publico;disc_gimnasios;disc_evento_lgbtiq;disc_protesta;disc_redes_sociales;disc_religiosos;disc_arrendar;lug_gritos_intimo;lug_gritos_cercano;lug_gritos_estado;lug_gritos_privado;lug_gritos_publico;lug_insultos_intimo;lug_insultos_cercano;lug_insultos_estado;lug_insultos_privado;lug_insultos_publico;lug_apariencia_intimo;lug_apariencia_cercano;lug_apariencia_estado;lug_apariencia_privado;lug_apariencia_publico;lug_respeto_intimo;lug_respeto_cercano;lug_respeto_estado;lug_respeto_privado;lug_respeto_publico;lug_expulsaron_intimo;lug_expulsaron_cercano;lug_expulsaron_estado;lug_expulsaron_privado;lug_expulsaron_publico;lug_sancion_intimo;lug_sancion_cercano;lug_sancion_estado;lug_sancion_privado;lug_sancion_publico
5651;267;2;1;1;2;2;0;1;1;4;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5654;275;2;2;1;2;2;0;1;1;4;3;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;1;1;0;1;0;;;;;;;;;;;;;;;
5656;255;2;3;1;2;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5657;249;2;5;4;1;2;0;1;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5662;254;2;1;1;4;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5669;18;1;3;1;2;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5674;93;3;2;1;1;3;1;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5693;103;3;5;4;4;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5695;262;2;1;1;4;3;1;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5696;266;2;5;3;4;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5697;271;2;1;1;4;3;1;2;0;1;4;1;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5699;298;2;1;4;4;2;0;1;1;4;7;1;4;1;1;1;1;2;1;0;0;2;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;;;;;;;;;;
5701;;1;3;4;4;3;1;1;1;2;5;1;4;1;1;1;1;0;0;3;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
5703;149;3;5;4;1;3;1;2;0;1;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5704;32;1;1;3;1;1;0;2;0;3;4;1;3;1;1;1;1;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;;;;;;;;;;;;;;;
5707;138;3;1;4;2;2;0;1;1;4;3;1;3;1;1;0;1;2;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;
5712;268;2;3;1;3;2;0;1;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5719;134;3;3;1;2;3;1;1;1;2;5;1;5;1;1;1;1;2;1;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;;;;;1;1;0;0;0;0;0;0;0;1
5728;32;1;1;1;2;2;0;1;1;4;4;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5731;113;3;5;4;2;1;0;3;0;3;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5732;8;1;1;4;1;2;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5733;281;2;1;1;2;2;0;1;1;4;5;1;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;
5740;273;2;1;1;1;2;0;2;0;3;4;1;2;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;;;;;;0;1;0;0;1;1;1;0;0;0;;;;;;;;;;;;;;;
5748;139;3;2;1;1;2;0;1;1;4;2;1;2;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;
5752;17;1;4;1;4;2;0;1;1;4;3;1;3;1;1;0;1;2;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;;;;;;0;1;1;0;0;;;;;;;;;;
5761;262;2;5;4;4;3;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5762;107;3;3;3;2;2;0;1;1;4;3;1;2;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5765;;1;5;4;4;3;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5766;317;3;3;2;2;2;0;2;0;3;4;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;1;0;;;;;;;;;;
5768;249;2;5;4;3;2;0;2;0;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5772;284;2;2;1;2;3;1;2;0;1;2;1;2;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5775;277;2;1;1;1;3;1;3;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5776;133;3;3;1;2;2;0;1;1;4;3;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
5779;272;2;2;1;2;2;0;1;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5795;259;2;3;3;1;1;0;1;1;4;5;1;4;1;1;1;1;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;1;0;0;0;1;;;;;;;;;;
5796;130;3;1;1;1;2;0;2;0;3;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5797;60;1;5;3;4;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5799;301;3;3;1;2;2;0;2;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5801;217;3;4;1;2;2;0;1;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5803;140;3;2;1;1;2;0;1;1;4;2;1;2;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;
5804;266;2;1;3;2;1;0;1;1;4;5;1;3;1;1;1;1;2;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;;;;;;;;;;;;;;
5805;38;1;2;1;3;3;1;1;1;2;5;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;;;;;;0;1;0;1;1;;;;;;;;;;;;;;;;;;;;
5806;278;2;2;3;3;1;0;1;1;4;3;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5814;198;3;2;1;1;2;0;3;0;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5818;252;2;3;1;2;3;1;2;0;1;3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5828;34;1;3;1;2;3;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5830;258;2;1;1;3;1;0;1;1;4;7;1;7;1;1;1;1;2;1;3;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5833;274;2;4;1;1;2;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5839;202;3;2;3;3;2;0;1;1;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5848;249;2;1;1;2;2;0;1;1;4;3;1;2;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;
5849;273;2;1;1;3;3;1;3;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5851;284;2;5;4;1;2;0;1;1;4;4;1;3;1;1;1;1;1;1;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;;;;;;;;;;
5852;9;1;1;3;2;2;0;1;1;4;4;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5855;38;1;5;2;1;2;0;1;1;4;8;1;4;1;1;1;1;2;1;0;0;2;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;;;;;;1;0;0;0;0;;;;;;;;;;
5859;32;1;3;2;2;2;0;1;1;4;4;1;4;1;1;0;1;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;;;;;;;;;;
5862;279;2;1;1;1;3;1;1;1;2;4;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;
5863;26;1;1;1;1;2;0;2;0;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5864;134;3;1;4;1;1;0;1;1;4;6;1;6;1;1;1;1;2;1;2;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
5869;281;2;4;3;2;1;0;1;1;4;5;1;4;1;1;1;1;2;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;;;;;;
5894;267;2;3;4;1;1;0;1;1;4;7;1;6;1;1;1;1;2;1;2;1;2;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;;;;;
5903;38;1;5;4;4;3;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5904;38;1;2;1;4;3;1;2;0;1;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5908;268;2;3;3;1;2;0;1;1;4;7;1;6;1;1;1;1;2;1;2;1;2;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0
5910;273;2;2;1;4;2;0;1;1;4;4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5912;275;2;3;2;1;1;0;1;1;4;2;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5916;254;2;5;3;2;2;0;1;1;4;3;1;3;1;1;0;1;1;1;0;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;;;;;;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;;;;;;;;;;
5917;32;1;1;1;4;3;1;1;1;2;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5923;140;3;2;3;2;2;0;1;1;4;5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5925;257;2;3;2;1;2;0;3;0;3;2;1;2;1;0;0;1;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;;;;;
5928;38;1;2;1;2;2;0;2;0;3;6;1;4;1;1;1;1;2;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;;;;;;1;1;0;0;1;0;0;0;1;0;;;;;
5932;140;3;3;3;2;2;0;1;1;4;7;1;6;1;1;1;1;2;1;1;1;3;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1;1;1;0;1;1;;;;;;0;0;0;0;1
5938;262;2;1;1;3;2;0;1;1;4;4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5943;66;1;2;3;2;2;0;1;1;4;5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5945;319;3;1;4;3;1;0;1;1;4;9;1;8;1;1;1;1;2;1;4;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;;;;;;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
5946;249;2;4;1;2;1;0;1;1;4;5;1;5;1;1;1;1;2;1;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1;;;;;;0;0;0;1;1;0;1;0;0;1
5947;38;1;1;3;2;3;1;2;0;1;7;1;5;1;1;1;1;1;1;2;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;;;;;;1;0;0;0;0;0;0;0;0;1;;;;;;0;0;0;1;1
5948;70;3;3;4;3;2;0;1;1;4;2;1;2;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;1;;;;;;;;;;
5950;287;2;3;2;1;3;1;1;1;2;9;1;3;1;1;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5952;288;2;1;1;2;1;0;2;0;3;2;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5955;281;2;2;3;1;1;0;1;1;4;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5956;296;2;1;1;2;3;1;1;1;2;4;1;3;1;1;1;1;2;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;;;;;;;;;;;;;;;
5958;133;3;1;1;2;2;0;1;1;4;5;1;4;1;1;1;1;2;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;;;;;;
5967;273;2;3;3;1;2;0;1;1;4;4;1;3;1;0;1;1;0;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;;;;;0;1;0;0;0;0;1;0;1;1;;;;;;0;1;0;0;0
5968;285;2;3;1;2;2;0;1;1;4;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5970;249;2;4;4;1;1;0;1;1;4;7;1;6;1;1;1;1;2;1;2;1;2;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1
5971;258;2;3;1;2;2;0;1;1;4;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;
5974;189;3;5;4;4;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5977;37;1;3;4;1;1;0;1;1;4;6;1;6;1;1;1;1;2;1;2;1;2;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1
5985;103;3;1;1;4;3;1;1;1;2;2;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;;;;;;0;1;1;1;1;;;;;;;;;;;;;;;;;;;;
5986;180;3;1;4;4;1;0;1;1;4;6;1;5;1;1;1;1;2;1;1;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;;;;;
5988;38;1;3;3;4;3;1;2;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;
5991;38;1;3;1;2;2;0;1;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5996;258;2;5;3;2;1;0;1;1;4;6;1;4;1;1;1;1;2;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;;;;;;0;1;1;1;1;;;;;;0;1;0;0;0
5998;262;2;3;1;2;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5999;38;1;1;1;1;2;0;2;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6001;284;2;1;1;2;2;0;2;0;3;5;1;3;1;1;1;1;1;1;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;;;;;;;;;;
